dist_id,district,lat,lon,region,year,flooded,cases,population,wat_cov,san_cov,hw_cov,score,case_rate_per_100k
49,Katakwi,1.9,34.0,Eastern,2016,0,0,166231,98,74.6,26.3,50,0.0
50,Kayunga,0.7,32.9,Central,2011,0,0,368062,86,72.4,31.2,50,0.0
50,Kayunga,0.7,32.9,Central,2012,0,0,368062,86,72.4,31.2,50,0.0
50,Kayunga,0.7,32.9,Central,2013,0,0,368062,86,72.4,31.2,50,0.0
50,Kayunga,0.7,32.9,Central,2014,0,0,368062,86,72.4,31.2,50,0.0
50,Kayunga,0.7,32.9,Central,2015,0,0,368062,86,72.4,31.2,50,0.0
50,Kayunga,0.7,32.9,Central,2016,0,83,368062,86,72.4,31.2,50,22.550548548885786
51,Kibaale,0.8,31.1,Western,2011,1,0,785088,88,84.0,46.0,60,0.0
51,Kibaale,0.8,31.1,Western,2012,1,386,785088,88,84.0,46.0,60,49.16646286785686
51,Kibaale,0.8,31.1,Western,2013,0,0,785088,88,84.0,46.0,60,0.0
51,Kibaale,0.8,31.1,Western,2014,0,0,785088,88,84.0,46.0,60,0.0
51,Kibaale,0.8,31.1,Western,2015,0,0,785088,88,84.0,46.0,60,0.0
51,Kibaale,0.8,31.1,Western,2016,1,0,785088,88,84.0,46.0,60,0.0
52,Kiboga,0.92,31.77,Central,2011,0,0,148218,59,60.0,10.6,45,0.0
52,Kiboga,0.92,31.77,Central,2012,0,0,148218,59,60.0,10.6,45,0.0
52,Kiboga,0.92,31.77,Central,2013,0,0,148218,59,60.0,10.6,45,0.0
52,Kiboga,0.92,31.77,Central,2014,1,0,148218,59,60.0,10.6,45,0.0
52,Kiboga,0.92,31.77,Central,2015,0,0,148218,59,60.0,10.6,45,0.0
52,Kiboga,0.92,31.77,Central,2016,1,0,148218,59,60.0,10.6,45,0.0
53,Kibuku,1.05,33.8,Eastern,2011,0,0,202033,91,85.7,25.0,50,0.0
53,Kibuku,1.05,33.8,Eastern,2012,0,0,202033,91,85.7,25.0,50,0.0
53,Kibuku,1.05,33.8,Eastern,2013,0,0,202033,91,85.7,25.0,50,0.0
53,Kibuku,1.05,33.8,Eastern,2014,0,0,202033,91,85.7,25.0,50,0.0
53,Kibuku,1.05,33.8,Eastern,2015,0,0,202033,91,85.7,25.0,50,0.0
53,Kibuku,1.05,33.8,Eastern,2016,0,81,202033,91,85.7,25.0,50,40.09246014264996
54,Kiruhura,-0.2,30.8,Western,2011,0,0,328077,20,91.0,45.0,63,0.0
54,Kiruhura,-0.2,30.8,Western,2012,0,0,328077,20,91.0,45.0,63,0.0
54,Kiruhura,-0.2,30.8,Western,2013,0,0,328077,20,91.0,45.0,63,0.0
54,Kiruhura,-0.2,30.8,Western,2014,0,0,328077,20,91.0,45.0,63,0.0
54,Kiruhura,-0.2,30.8,Western,2015,1,0,328077,20,91.0,45.0,63,0.0
54,Kiruhura,-0.2,30.8,Western,2016,0,0,328077,20,91.0,45.0,63,0.0
55,Kiryandongo,1.9,32.1,Western,2011,0,0,266197,88,68.2,25.0,61,0.0
55,Kiryandongo,1.9,32.1,Western,2012,0,0,266197,88,68.2,25.0,61,0.0
55,Kiryandongo,1.9,32.1,Western,2013,0,0,266197,88,68.2,25.0,61,0.0
55,Kiryandongo,1.9,32.1,Western,2014,0,0,266197,88,68.2,25.0,61,0.0
55,Kiryandongo,1.9,32.1,Western,2015,0,0,266197,88,68.2,25.0,61,0.0
55,Kiryandongo,1.9,32.1,Western,2016,0,0,266197,88,68.2,25.0,61,0.0
56,Kisoro,-1.28,29.68,Western,2011,0,0,281705,95,77.3,21.0,50,0.0
56,Kisoro,-1.28,29.68,Western,2012,1,0,281705,95,77.3,21.0,50,0.0
56,Kisoro,-1.28,29.68,Western,2013,1,0,281705,95,77.3,21.0,50,0.0
56,Kisoro,-1.28,29.68,Western,2014,0,0,281705,95,77.3,21.0,50,0.0
56,Kisoro,-1.28,29.68,Western,2015,1,0,281705,95,77.3,21.0,50,0.0
56,Kisoro,-1.28,29.68,Western,2016,0,0,281705,95,77.3,21.0,50,0.0
57,Kitgum,3.28,32.88,Northern,2011,1,0,204048,92,59.0,24.5,62,0.0
57,Kitgum,3.28,32.88,Northern,2012,1,0,204048,92,59.0,24.5,62,0.0
57,Kitgum,3.28,32.88,Northern,2013,0,0,204048,92,59.0,24.5,62,0.0
57,Kitgum,3.28,32.88,Northern,2014,0,0,204048,92,59.0,24.5,62,0.0
57,Kitgum,3.28,32.88,Northern,2015,0,0,204048,92,59.0,24.5,62,0.0
57,Kitgum,3.28,32.88,Northern,2016,0,0,204048,92,59.0,24.5,62,0.0
58,Koboko,3.42,30.96,Northern,2011,1,0,206495,92,78.0,31.2,55,0.0
58,Koboko,3.42,30.96,Northern,2012,0,2,206495,92,78.0,31.2,55,0.9685464539092956
58,Koboko,3.42,30.96,Northern,2013,1,41,206495,92,78.0,31.2,55,19.85520230514056
58,Koboko,3.42,30.96,Northern,2014,0,0,206495,92,78.0,31.2,55,0.0
58,Koboko,3.42,30.96,Northern,2015,0,0,206495,92,78.0,31.2,55,0.0
58,Koboko,3.42,30.96,Northern,2016,0,0,206495,92,78.0,31.2,55,0.0
59,Kole,2.4,32.75,Northern,2011,1,0,239327,84,78.0,43.0,55,0.0
59,Kole,2.4,32.75,Northern,2012,1,0,239327,84,78.0,43.0,55,0.0
59,Kole,2.4,32.75,Northern,2013,0,0,239327,84,78.0,43.0,55,0.0
59,Kole,2.4,32.75,Northern,2014,0,0,239327,84,78.0,43.0,55,0.0
59,Kole,2.4,32.75,Northern,2015,0,0,239327,84,78.0,43.0,55,0.0
59,Kole,2.4,32.75,Northern,2016,0,0,239327,84,78.0,43.0,55,0.0
60,Kotido,2.98,34.13,Northern,2011,1,0,181050,94,8.4,0.1,25,0.0
60,Kotido,2.98,34.13,Northern,2012,1,0,181050,94,8.4,0.1,25,0.0
60,Kotido,2.98,34.13,Northern,2013,1,0,181050,94,8.4,0.1,25,0.0
60,Kotido,2.98,34.13,Northern,2014,0,0,181050,94,8.4,0.1,25,0.0
60,Kotido,2.98,34.13,Northern,2015,0,0,181050,94,8.4,0.1,25,0.0
60,Kotido,2.98,34.13,Northern,2016,0,0,181050,94,8.4,0.1,25,0.0
61,Kumi,1.45,33.93,Eastern,2011,1,0,239268,85,92.0,86.0,60,0.0
61,Kumi,1.45,33.93,Eastern,2012,0,0,239268,85,92.0,86.0,60,0.0
61,Kumi,1.45,33.93,Eastern,2013,0,0,239268,85,92.0,86.0,60,0.0
61,Kumi,1.45,33.93,Eastern,2014,0,0,239268,85,92.0,86.0,60,0.0
61,Kumi,1.45,33.93,Eastern,2015,0,0,239268,85,92.0,86.0,60,0.0
61,Kumi,1.45,33.93,Eastern,2016,1,0,239268,85,92.0,86.0,60,0.0
62,Kween,1.55,34.6,Eastern,2011,1,0,93667,88,80.0,19.2,40,0.0
62,Kween,1.55,34.6,Eastern,2012,0,0,93667,88,80.0,19.2,40,0.0
62,Kween,1.55,34.6,Eastern,2013,0,0,93667,88,80.0,19.2,40,0.0
62,Kween,1.55,34.6,Eastern,2014,0,0,93667,88,80.0,19.2,40,0.0
62,Kween,1.55,34.6,Eastern,2015,0,0,93667,88,80.0,19.2,40,0.0
62,Kween,1.55,34.6,Eastern,2016,0,0,93667,88,80.0,19.2,40,0.0
63,Kyankwanzi,1.1,31.75,Central,2011,1,0,214693,92,59.0,15.6,30,0.0
63,Kyankwanzi,1.1,31.75,Central,2012,0,0,214693,92,59.0,15.6,30,0.0
63,Kyankwanzi,1.1,31.75,Central,2013,0,0,214693,92,59.0,15.6,30,0.0
63,Kyankwanzi,1.1,31.75,Central,2014,0,0,214693,92,59.0,15.6,30,0.0
63,Kyankwanzi,1.1,31.75,Central,2015,0,0,214693,92,59.0,15.6,30,0.0
63,Kyankwanzi,1.1,31.75,Central,2016,0,0,214693,92,59.0,15.6,30,0.0
64,Kyegegwa,0.48,31.05,Western,2011,0,0,281637,28,70.9,22.0,53,0.0
64,Kyegegwa,0.48,31.05,Western,2012,0,0,281637,28,70.9,22.0,53,0.0
64,Kyegegwa,0.48,31.05,Western,2013,0,0,281637,28,70.9,22.0,53,0.0
64,Kyegegwa,0.48,31.05,Western,2014,0,0,281637,28,70.9,22.0,53,0.0
64,Kyegegwa,0.48,31.05,Western,2015,0,0,281637,28,70.9,22.0,53,0.0
64,Kyegegwa,0.48,31.05,Western,2016,0,0,281637,28,70.9,22.0,53,0.0
65,Kyenjojo,0.62,30.65,Western,2011,0,0,422204,50,87.0,38.9,65,0.0
65,Kyenjojo,0.62,30.65,Western,2012,0,0,422204,50,87.0,38.9,65,0.0
65,Kyenjojo,0.62,30.65,Western,2013,0,0,422204,50,87.0,38.9,65,0.0
65,Kyenjojo,0.62,30.65,Western,2014,0,0,422204,50,87.0,38.9,65,0.0
65,Kyenjojo,0.62,30.65,Western,2015,0,0,422204,50,87.0,38.9,65,0.0
65,Kyenjojo,0.62,30.65,Western,2016,0,0,422204,50,87.0,38.9,65,0.0
66,Lamwo,3.55,32.6,Northern,2011,0,0,134379,84,43.6,13.9,33,0.0
66,Lamwo,3.55,32.6,Northern,2012,1,0,134379,84,43.6,13.9,33,0.0
66,Lamwo,3.55,32.6,Northern,2013,1,0,134379,84,43.6,13.9,33,0.0
66,Lamwo,3.55,32.6,Northern,2014,0,0,134379,84,43.6,13.9,33,0.0
66,Lamwo,3.55,32.6,Northern,2015,0,0,134379,84,43.6,13.9,33,0.0
66,Lamwo,3.55,32.6,Northern,2016,0,0,134379,84,43.6,13.9,33,0.0
67,Lira,2.25,32.9,Northern,2011,1,0,408043,92,80.0,16.4,40,0.0
67,Lira,2.25,32.9,Northern,2012,0,0,408043,92,80.0,16.4,40,0.0
67,Lira,2.25,32.9,Northern,2013,1,0,408043,92,80.0,16.4,40,0.0
67,Lira,2.25,32.9,Northern,2014,0,0,408043,92,80.0,16.4,40,0.0
67,Lira,2.25,32.9,Northern,2015,0,0,408043,92,80.0,16.4,40,0.0
67,Lira,2.25,32.9,Northern,2016,0,0,408043,92,80.0,16.4,40,0.0
68,Luuka,0.75,33.3,Eastern,2011,0,0,238020,95,65.6,31.0,38,0.0
68,Luuka,0.75,33.3,Eastern,2012,0,0,238020,95,65.6,31.0,38,0.0
68,Luuka,0.75,33.3,Eastern,2013,1,0,238020,95,65.6,31.0,38,0.0
68,Luuka,0.75,33.3,Eastern,2014,0,0,238020,95,65.6,31.0,38,0.0
68,Luuka,0.75,33.3,Eastern,2015,0,0,238020,95,65.6,31.0,38,0.0
68,Luuka,0.75,33.3,Eastern,2016,0,0,238020,95,65.6,31.0,38,0.0
69,Luwero,0.85,32.5,Central,2011,0,0,456958,94,83.0,46.0,60,0.0
69,Luwero,0.85,32.5,Central,2012,0,0,456958,94,83.0,46.0,60,0.0
69,Luwero,0.85,32.5,Central,2013,0,0,456958,94,83.0,46.0,60,0.0
69,Luwero,0.85,32.5,Central,2014,0,0,456958,94,83.0,46.0,60,0.0
69,Luwero,0.85,32.5,Central,2015,0,0,456958,94,83.0,46.0,60,0.0
69,Luwero,0.85,32.5,Central,2016,0,0,456958,94,83.0,46.0,60,0.0
70,Lwengo,-0.45,31.35,Central,2011,1,0,274953,22,76.0,45.0,50,0.0
70,Lwengo,-0.45,31.35,Central,2012,0,0,274953,22,76.0,45.0,50,0.0
70,Lwengo,-0.45,31.35,Central,2013,0,0,274953,22,76.0,45.0,50,0.0
70,Lwengo,-0.45,31.35,Central,2014,0,0,274953,22,76.0,45.0,50,0.0
70,Lwengo,-0.45,31.35,Central,2015,0,0,274953,22,76.0,45.0,50,0.0
70,Lwengo,-0.45,31.35,Central,2016,0,0,274953,22,76.0,45.0,50,0.0
71,Lyantonde,-0.4,31.15,Central,2011,0,0,93753,73,89.0,58.0,66,0.0
71,Lyantonde,-0.4,31.15,Central,2012,0,0,93753,73,89.0,58.0,66,0.0
71,Lyantonde,-0.4,31.15,Central,2013,0,0,93753,73,89.0,58.0,66,0.0
71,Lyantonde,-0.4,31.15,Central,2014,0,0,93753,73,89.0,58.0,66,0.0
71,Lyantonde,-0.4,31.15,Central,2015,0,0,93753,73,89.0,58.0,66,0.0
71,Lyantonde,-0.4,31.15,Central,2016,0,0,93753,73,89.0,58.0,66,0.0
72,Manafwa,0.9,34.35,Eastern,2011,1,0,353825,94,79.0,27.0,47,0.0
72,Manafwa,0.9,34.35,Eastern,2012,1,25,353825,94,79.0,27.0,47,7.065639793683318
72,Manafwa,0.9,34.35,Eastern,2013,0,0,353825,94,79.0,27.0,47,0.0
72,Manafwa,0.9,34.35,Eastern,2014,0,0,353825,94,79.0,27.0,47,0.0
72,Manafwa,0.9,34.35,Eastern,2015,1,0,353825,94,79.0,27.0,47,0.0
72,Manafwa,0.9,34.35,Eastern,2016,0,17,353825,94,79.0,27.0,47,4.804635059704656
73,Maracha,3.2,30.85,Northern,2011,0,0,186134,91,82.0,45.0,65,0.0
73,Maracha,3.2,30.85,Northern,2012,0,30,186134,91,82.0,45.0,65,16.117420782876852
73,Maracha,3.2,30.85,Northern,2013,0,19,186134,91,82.0,45.0,65,10.20769982915534
73,Maracha,3.2,30.85,Northern,2014,0,18,186134,91,82.0,45.0,65,9.670452469726111
73,Maracha,3.2,30.85,Northern,2015,0,0,186134,91,82.0,45.0,65,0.0
73,Maracha,3.2,30.85,Northern,2016,0,0,186134,91,82.0,45.0,65,0.0
74,Masaka,-0.33,31.73,Central,2011,1,0,297004,94,84.5,33.7,64,0.0
74,Masaka,-0.33,31.73,Central,2012,0,0,297004,94,84.5,33.7,64,0.0
74,Masaka,-0.33,31.73,Central,2013,1,0,297004,94,84.5,33.7,64,0.0
74,Masaka,-0.33,31.73,Central,2014,1,0,297004,94,84.5,33.7,64,0.0
74,Masaka,-0.33,31.73,Central,2015,0,0,297004,94,84.5,33.7,64,0.0
74,Masaka,-0.33,31.73,Central,2016,0,0,297004,94,84.5,33.7,64,0.0
75,Masindi,1.68,31.72,Western,2011,0,0,291113,88,79.0,35.0,60,0.0
75,Masindi,1.68,31.72,Western,2012,0,7,291113,88,79.0,35.0,60,2.4045645505353592
75,Masindi,1.68,31.72,Western,2013,0,0,291113,88,79.0,35.0,60,0.0
75,Masindi,1.68,31.72,Western,2014,0,0,291113,88,79.0,35.0,60,0.0
75,Masindi,1.68,31.72,Western,2015,0,0,291113,88,79.0,35.0,60,0.0
75,Masindi,1.68,31.72,Western,2016,0,0,291113,88,79.0,35.0,60,0.0
76,Mayuge,0.45,33.47,Eastern,2011,0,0,473239,81,68.0,35.0,43,0.0
76,Mayuge,0.45,33.47,Eastern,2012,0,0,473239,81,68.0,35.0,43,0.0
76,Mayuge,0.45,33.47,Eastern,2013,1,0,473239,81,68.0,35.0,43,0.0
76,Mayuge,0.45,33.47,Eastern,2014,0,0,473239,81,68.0,35.0,43,0.0
76,Mayuge,0.45,33.47,Eastern,2015,0,0,473239,81,68.0,35.0,43,0.0
76,Mayuge,0.45,33.47,Eastern,2016,0,140,473239,81,68.0,35.0,43,29.58336062750534
77,Mbale,1.08,34.18,Eastern,2011,1,0,488960,95,81.0,25.0,45,0.0
77,Mbale,1.08,34.18,Eastern,2012,0,375,488960,95,81.0,25.0,45,76.69339005235602
77,Mbale,1.08,34.18,Eastern,2013,1,0,488960,95,81.0,25.0,45,0.0
77,Mbale,1.08,34.18,Eastern,2014,1,0,488960,95,81.0,25.0,45,0.0
77,Mbale,1.08,34.18,Eastern,2015,0,59,488960,95,81.0,25.0,45,12.06642670157068
77,Mbale,1.08,34.18,Eastern,2016,0,96,488960,95,81.0,25.0,45,19.63350785340314
78,Mbarara,-0.61,30.65,Western,2011,0,0,472629,78,98.6,48.0,78,0.0
78,Mbarara,-0.61,30.65,Western,2012,0,0,472629,78,98.6,48.0,78,0.0
78,Mbarara,-0.61,30.65,Western,2013,0,0,472629,78,98.6,48.0,78,0.0
78,Mbarara,-0.61,30.65,Western,2014,0,0,472629,78,98.6,48.0,78,0.0
78,Mbarara,-0.61,30.65,Western,2015,0,0,472629,78,98.6,48.0,78,0.0
78,Mbarara,-0.61,30.65,Western,2016,1,0,472629,78,98.6,48.0,78,0.0
79,Mitooma,-0.7,30.05,Western,2011,1,0,183444,79,92.0,43.0,40,0.0
79,Mitooma,-0.7,30.05,Western,2012,0,0,183444,79,92.0,43.0,40,0.0
79,Mitooma,-0.7,30.05,Western,2013,0,0,183444,79,92.0,43.0,40,0.0
79,Mitooma,-0.7,30.05,Western,2014,0,0,183444,79,92.0,43.0,40,0.0
79,Mitooma,-0.7,30.05,Western,2015,0,0,183444,79,92.0,43.0,40,0.0
79,Mitooma,-0.7,30.05,Western,2016,0,0,183444,79,92.0,43.0,40,0.0
80,Mityana,0.4,32.05,Central,2011,0,0,328964,68,87.9,34.8,55,0.0
80,Mityana,0.4,32.05,Central,2012,0,0,328964,68,87.9,34.8,55,0.0
80,Mityana,0.4,32.05,Central,2013,0,0,328964,68,87.9,34.8,55,0.0
80,Mityana,0.4,32.05,Central,2014,0,0,328964,68,87.9,34.8,55,0.0
80,Mityana,0.4,32.05,Central,2015,0,0,328964,68,87.9,34.8,55,0.0
80,Mityana,0.4,32.05,Central,2016,0,0,328964,68,87.9,34.8,55,0.0
81,Moroto,2.53,34.66,Eastern,2011,1,0,103432,0,2.3,0.0,15,0.0
81,Moroto,2.53,34.66,Eastern,2012,1,0,103432,0,2.3,0.0,15,0.0
81,Moroto,2.53,34.66,Eastern,2013,0,0,103432,0,2.3,0.0,15,0.0
81,Moroto,2.53,34.66,Eastern,2014,0,0,103432,0,2.3,0.0,15,0.0
81,Moroto,2.53,34.66,Eastern,2015,1,2,103432,0,2.3,0.0,15,1.9336375589759454
81,Moroto,2.53,34.66,Eastern,2016,0,10,103432,0,2.3,0.0,15,9.668187794879728
82,Moyo,3.65,31.72,Northern,2011,1,0,139012,96,94.0,57.0,85,0.0
82,Moyo,3.65,31.72,Northern,2012,0,0,139012,96,94.0,57.0,85,0.0
82,Moyo,3.65,31.72,Northern,2013,0,0,139012,96,94.0,57.0,85,0.0
82,Moyo,3.65,31.72,Northern,2014,1,97,139012,96,94.0,57.0,85,69.77814864903749
82,Moyo,3.65,31.72,Northern,2015,0,0,139012,96,94.0,57.0,85,0.0
82,Moyo,3.65,31.72,Northern,2016,0,0,139012,96,94.0,57.0,85,0.0
83,Mpigi,0.23,32.32,Central,2011,1,0,250548,82,66.0,53.0,64,0.0
83,Mpigi,0.23,32.32,Central,2012,0,0,250548,82,66.0,53.0,64,0.0
83,Mpigi,0.23,32.32,Central,2013,0,0,250548,82,66.0,53.0,64,0.0
83,Mpigi,0.23,32.32,Central,2014,0,0,250548,82,66.0,53.0,64,0.0
83,Mpigi,0.23,32.32,Central,2015,0,0,250548,82,66.0,53.0,64,0.0
83,Mpigi,0.23,32.32,Central,2016,0,0,250548,82,66.0,53.0,64,0.0
84,Mubende,0.6,31.4,Central,2011,0,0,684337,76,83.2,20.5,45,0.0
84,Mubende,0.6,31.4,Central,2012,0,0,684337,76,83.2,20.5,45,0.0
84,Mubende,0.6,31.4,Central,2013,1,0,684337,76,83.2,20.5,45,0.0
84,Mubende,0.6,31.4,Central,2014,0,0,684337,76,83.2,20.5,45,0.0
84,Mubende,0.6,31.4,Central,2015,0,0,684337,76,83.2,20.5,45,0.0
84,Mubende,0.6,31.4,Central,2016,0,0,684337,76,83.2,20.5,45,0.0
85,Mukono,0.35,32.75,Central,2011,1,0,596804,85,91.0,52.0,63,0.0
85,Mukono,0.35,32.75,Central,2012,0,0,596804,85,91.0,52.0,63,0.0
85,Mukono,0.35,32.75,Central,2013,0,0,596804,85,91.0,52.0,63,0.0
85,Mukono,0.35,32.75,Central,2014,0,0,596804,85,91.0,52.0,63,0.0
85,Mukono,0.35,32.75,Central,2015,0,0,596804,85,91.0,52.0,63,0.0
85,Mukono,0.35,32.75,Central,2016,0,0,596804,85,91.0,52.0,63,0.0
86,Nakapiripirit,1.9,34.75,Eastern,2011,1,0,156690,94,31.4,7.0,30,0.0
86,Nakapiripirit,1.9,34.75,Eastern,2012,1,0,156690,94,31.4,7.0,30,0.0
86,Nakapiripirit,1.9,34.75,Eastern,2013,1,0,156690,94,31.4,7.0,30,0.0
86,Nakapiripirit,1.9,34.75,Eastern,2014,0,0,156690,94,31.4,7.0,30,0.0
86,Nakapiripirit,1.9,34.75,Eastern,2015,0,0,156690,94,31.4,7.0,30,0.0
86,Nakapiripirit,1.9,34.75,Eastern,2016,0,0,156690,94,31.4,7.0,30,0.0
87,Nakaseke,1.2,32.25,Central,2011,0,0,197369,38,84.4,33.1,41,0.0
87,Nakaseke,1.2,32.25,Central,2012,1,0,197369,38,84.4,33.1,41,0.0
87,Nakaseke,1.2,32.25,Central,2013,1,0,197369,38,84.4,33.1,41,0.0
87,Nakaseke,1.2,32.25,Central,2014,0,0,197369,38,84.4,33.1,41,0.0
87,Nakaseke,1.2,32.25,Central,2015,0,0,197369,38,84.4,33.1,41,0.0
87,Nakaseke,1.2,32.25,Central,2016,0,0,197369,38,84.4,33.1,41,0.0
88,Nakasongola,1.35,32.45,Central,2011,0,0,181799,67,87.0,35.0,58,0.0
88,Nakasongola,1.35,32.45,Central,2012,0,0,181799,67,87.0,35.0,58,0.0
88,Nakasongola,1.35,32.45,Central,2013,0,0,181799,67,87.0,35.0,58,0.0
88,Nakasongola,1.35,32.45,Central,2014,0,0,181799,67,87.0,35.0,58,0.0
88,Nakasongola,1.35,32.45,Central,2015,0,0,181799,67,87.0,35.0,58,0.0
88,Nakasongola,1.35,32.45,Central,2016,0,0,181799,67,87.0,35.0,58,0.0
89,Namayingo,0.3,33.75,Eastern,2011,0,0,215442,77,61.5,17.8,30,0.0
89,Namayingo,0.3,33.75,Eastern,2012,0,0,215442,77,61.5,17.8,30,0.0
89,Namayingo,0.3,33.75,Eastern,2013,0,0,215442,77,61.5,17.8,30,0.0
89,Namayingo,0.3,33.75,Eastern,2014,0,109,215442,77,61.5,17.8,30,50.59366325971724
89,Namayingo,0.3,33.75,Eastern,2015,1,0,215442,77,61.5,17.8,30,0.0
89,Namayingo,0.3,33.75,Eastern,2016,0,264,215442,77,61.5,17.8,30,122.53878073913164
90,Namutumba,0.83,33.68,Eastern,2011,0,0,252562,95,84.1,23.0,53,0.0
90,Namutumba,0.83,33.68,Eastern,2012,0,0,252562,95,84.1,23.0,53,0.0
90,Namutumba,0.83,33.68,Eastern,2013,1,0,252562,95,84.1,23.0,53,0.0
90,Namutumba,0.83,33.68,Eastern,2014,0,0,252562,95,84.1,23.0,53,0.0
90,Namutumba,0.83,33.68,Eastern,2015,0,0,252562,95,84.1,23.0,53,0.0
90,Namutumba,0.83,33.68,Eastern,2016,0,15,252562,95,84.1,23.0,53,5.939135736967557
91,Napak,2.4,34.25,Eastern,2011,1,0,142224,100,22.0,5.8,17,0.0
91,Napak,2.4,34.25,Eastern,2012,0,0,142224,100,22.0,5.8,17,0.0
91,Napak,2.4,34.25,Eastern,2013,1,0,142224,100,22.0,5.8,17,0.0
91,Napak,2.4,34.25,Eastern,2014,0,0,142224,100,22.0,5.8,17,0.0
91,Napak,2.4,34.25,Eastern,2015,0,0,142224,100,22.0,5.8,17,0.0
91,Napak,2.4,34.25,Eastern,2016,0,0,142224,100,22.0,5.8,17,0.0
92,Nebbi,2.48,31.09,Western,2011,1,0,396794,88,80.0,37.0,67,0.0
92,Nebbi,2.48,31.09,Western,2012,1,1759,396794,88,80.0,37.0,67,443.30307413922594
92,Nebbi,2.48,31.09,Western,2013,1,258,396794,88,80.0,37.0,67,65.0211444729507
92,Nebbi,2.48,31.09,Western,2014,1,49,396794,88,80.0,37.0,67,12.34897705106428
92,Nebbi,2.48,31.09,Western,2015,0,0,396794,88,80.0,37.0,67,0.0
92,Nebbi,2.48,31.09,Western,2016,0,254,396794,88,80.0,37.0,67,64.01306471368014
93,Ngora,1.5,33.78,Eastern,2011,0,0,141919,90,84.0,42.0,63,0.0
93,Ngora,1.5,33.78,Eastern,2012,0,0,141919,90,84.0,42.0,63,0.0
93,Ngora,1.5,33.78,Eastern,2013,0,0,141919,90,84.0,42.0,63,0.0
93,Ngora,1.5,33.78,Eastern,2014,0,0,141919,90,84.0,42.0,63,0.0
93,Ngora,1.5,33.78,Eastern,2015,0,0,141919,90,84.0,42.0,63,0.0
93,Ngora,1.5,33.78,Eastern,2016,0,0,141919,90,84.0,42.0,63,0.0
94,Ntoroko,1.05,30.3,Western,2011,1,0,67005,97,66.7,11.9,50,0.0
94,Ntoroko,1.05,30.3,Western,2012,1,138,67005,97,66.7,11.9,50,205.9547794940676
94,Ntoroko,1.05,30.3,Western,2013,1,43,67005,97,66.7,11.9,50,64.17431534960077
94,Ntoroko,1.05,30.3,Western,2014,0,2,67005,97,66.7,11.9,50,2.9848518767256174
94,Ntoroko,1.05,30.3,Western,2015,0,0,67005,97,66.7,11.9,50,0.0
94,Ntoroko,1.05,30.3,Western,2016,0,0,67005,97,66.7,11.9,50,0.0
95,Ntungamo,-0.88,30.27,Western,2011,0,0,483841,86,94.9,23.0,50,0.0
95,Ntungamo,-0.88,30.27,Western,2012,0,0,483841,86,94.9,23.0,50,0.0
95,Ntungamo,-0.88,30.27,Western,2013,1,0,483841,86,94.9,23.0,50,0.0
95,Ntungamo,-0.88,30.27,Western,2014,1,0,483841,86,94.9,23.0,50,0.0
95,Ntungamo,-0.88,30.27,Western,2015,1,0,483841,86,94.9,23.0,50,0.0
95,Ntungamo,-0.88,30.27,Western,2016,0,0,483841,86,94.9,23.0,50,0.0
96,Nwoya,2.6,32.0,Northern,2011,0,0,133506,88,74.8,12.9,67,0.0
96,Nwoya,2.6,32.0,Northern,2012,0,2,133506,88,74.8,12.9,67,1.4980600122840921
96,Nwoya,2.6,32.0,Northern,2013,0,0,133506,88,74.8,12.9,67,0.0
96,Nwoya,2.6,32.0,Northern,2014,0,0,133506,88,74.8,12.9,67,0.0
96,Nwoya,2.6,32.0,Northern,2015,0,0,133506,88,74.8,12.9,67,0.0
96,Nwoya,2.6,32.0,Northern,2016,0,0,133506,88,74.8,12.9,67,0.0
97,Otuke,2.4,33.35,Northern,2011,0,0,104254,85,66.0,14.0,35,0.0
97,Otuke,2.4,33.35,Northern,2012,1,0,104254,85,66.0,14.0,35,0.0
97,Otuke,2.4,33.35,Northern,2013,1,0,104254,85,66.0,14.0,35,0.0
97,Otuke,2.4,33.35,Northern,2014,0,0,104254,85,66.0,14.0,35,0.0
97,Otuke,2.4,33.35,Northern,2015,0,0,104254,85,66.0,14.0,35,0.0
97,Otuke,2.4,33.35,Northern,2016,0,0,104254,85,66.0,14.0,35,0.0
98,Oyam,2.28,32.4,Northern,2011,1,0,383644,75,89.9,29.0,65,0.0
98,Oyam,2.28,32.4,Northern,2012,0,0,383644,75,89.9,29.0,65,0.0
98,Oyam,2.28,32.4,Northern,2013,0,0,383644,75,89.9,29.0,65,0.0
98,Oyam,2.28,32.4,Northern,2014,0,0,383644,75,89.9,29.0,65,0.0
98,Oyam,2.28,32.4,Northern,2015,0,0,383644,75,89.9,29.0,65,0.0
98,Oyam,2.28,32.4,Northern,2016,0,0,383644,75,89.9,29.0,65,0.0
99,Pader,2.9,33.15,Northern,2011,0,0,178004,92,51.0,26.0,53,0.0
99,Pader,2.9,33.15,Northern,2012,1,0,178004,92,51.0,26.0,53,0.0
99,Pader,2.9,33.15,Northern,2013,0,0,178004,92,51.0,26.0,53,0.0
99,Pader,2.9,33.15,Northern,2014,0,0,178004,92,51.0,26.0,53,0.0
99,Pader,2.9,33.15,Northern,2015,0,0,178004,92,51.0,26.0,53,0.0
99,Pader,2.9,33.15,Northern,2016,0,0,178004,92,51.0,26.0,53,0.0
100,Pallisa,1.15,33.7,Eastern,2011,0,0,386890,83,87.0,36.0,75,0.0
